user_id,career_level,discipline_id,industry_id,country,region,experience_n_entries_class,experience_years_experience,experience_years_in_current,edu_degree_average_rating
"2103528","2","0","0","ch","0","3","4","2","2","1.42857"
"2103680",NULL,"0","0","de","6","3","4","2","2","1"
"2103755",NULL,"0","0","ch","0","3","7","0","0","1.01111"
"2103826","3","0","0","de","0","1","3","0","3","1"
"2103886",NULL,"0","0","ch","0","1","0","0","0","1.55"
"210389","3","2","18","de","10","3","4","2","2","1"
"2104100","3","0","0","de","0","3","7","5","0","1.04348"
"2104150","4","0","0","de","0","3","5","1","0","1"
"2104217","3","0","0","de","0","3","6","4","0","1"
"2104226",NULL,"0","0","de","9","1","2","0","0","1.33333"
"2104317",NULL,"0","0","de","1","3","7","2","0","1.16667"
"2104336","2","6","11","de","9","3","4","2","2","1"
"210435","0","0","5","de","9","2","3","1","2","0"
"2104367","3","0","0","de","0","2","7","3","1","1"
"2104370",NULL,"0","0","non_dach","0","2","4","0","2","1"
"2104381","0","0","1","de","0","3","4","2","0","1.02517"
"2104398","0","3","15","de","6","2","4","2","1","0"
"2104468","4","0","0","de","0","2","6","4","1","0"
"2104538","3","18","9","de","1","2","7","4","0","1"
"2104547","3","20","9","de","10","3","5","2","0","1.08889"
"2104564","4","0","0","de","0","3","7","3","0","1"
"2104712","0","0","0","de","0","1","3","3","0","0"
"2104833","4","0","0","de","0","2","7","0","0","1"
"2104853","5","0","0","de","0","1","2","1","0","1.2"
"2104920",NULL,"0","0","de","6","3","6","0","2","1"
"2104936","0","0","15","de","1","2","0","0","0","1"
"2104961","0","0","1","ch","0","2","4","2","0","1"
"210497","5","0","0","de","0","3","7","2","0","1"
"2104974","1","0","0","de","0","1","2","1","0","1.70596"
"2105016","3","3","23","de","2","3","5","2","0","1.00562"
"2105072","0","0","1","de","13","2","5","2","1","1"
"2105228",NULL,"0","0","de","2","3","4","2","2","1.05882"
"2105317","3","18","10","de","1","3","6","2","3","1"
"2105408","3","23","21","de","1","1","4","2","0","1"
"2105453",NULL,"0","0","de","9","3","4","0","0","1.16667"
"2105473",NULL,"0","0","de","7","3","4","1","1","1.03535"
"2105549","0","7","21","de","10","3","4","2","2","1.30263"
"2105619","3","1","9","de","1","1","3","2","0","1"
"2105641","0","0","9","de","9","2","7","0","0","1.14584"
"2105646","3","13","1","de","1","2","4","1","0","1.07143"
"2105743","6","0","0","de","0","1","4","4","1","1"
"2106204","2","18","9","de","1","2","4","1","1","1"
"2106338","0","0","0","de","0","1","2","1","0","1"
"2106404",NULL,"0","0","de","3","1","5","0","2","1.11364"
"2106436","0","0","0","de","0","2","2","1","2","1"
"2106507","4","7","1","de","1","3","5","2","0","1"
"2106721","3","0","21","de","1","3","7","3","0","1"
"2106728","5","14","21","de","6","3","5","2","2","1"
"2106752","4","0","0","de","0","3","6","5","2","1.22222"
"2106754","3","0","0","de","0","2","4","2","2","1"
"2106762","1","0","0","de","0","3","4","1","1","1"
"2106819","3","0","0","de","0","2","4","2","0","1.0375"
"2106923","0","0","0","de","0","3","7","3","0","1"
"2106933","5","0","0","de","0","3","6","3","2","1.03125"
"2106979","4","0","0","de","0","3","4","4","0","1"
"2106993","0","0","18","de","6","2","7","5","2","1"
"2107034","3","15","1","de","1","3","5","4","0","1"
"2107050","6","19","14","non_dach","0","3","6","1","0","1.04761"
"2107083","0","0","0","de","0","1","2","1","0","1.14286"
"2107084","0","0","4","de","2","2","5","3","2","1"
"2107106","0","0","10","de","2","3","5","1","0","1"
"2107143","3","0","0","de","0","2","4","2","2","1"
"2107231","3","20","1","de","2","2","7","4","0","1"
"2107272","0","22","20","de","7","3","6","2","0","1"
"2107325",NULL,"0","0","de","1","3","5","1","1","1"
"2107409","3","0","0","de","0","2","3","1","1","1"
"2107537","0","0","15","de","9","2","5","1","0","1"
"2107543","3","0","0","ch","0","2","4","0","0","1"
"2107560","0","0","9","non_dach","0","1","0","0","0","0"
"2107589","4","2","21","de","1","3","6","2","2","1"
"2107608",NULL,"0","0","de","9","3","3","0","1","1"
"2107833",NULL,"0","0","de","10","3","4","0","1","1"
"2107917","3","0","0","de","0","1","5","5","0","1"
"2107998","4","18","9","de","1","3","6","4","2","1"
"2108097",NULL,"0","0","de","1","3","7","6","2","0"
"2108109","3","23","15","de","2","3","6","2","0","1"
"2108120","3","1","8","de","6","3","5","2","0","0"
"2108261","6","0","0","de","0","3","6","4","1","1"
"2108262","3","0","0","de","0","2","3","2","2","1.125"
"2108281","4","0","8","de","4","3","6","2","0","1"
"2108327","3","3","7","de","6","3","6","4","0","1"
"2108328","3","0","0","de","0","3","0","0","2","1"
"2108375",NULL,"0","0","de","9","2","5","2","2","1"
"2108447",NULL,"0","0","ch","0",NULL,NULL,NULL,"0","1.33335"
"2108480","3","20","1","de","1","1","3","2","2","0"
"2108529","4","2","21","de","2","3","5","2","0","1"
"2108594","3","13","5","de","2","3","4","2","2","1"
"2108640","3","0","0","de","0","2","4","3","3","1"
"2108651","3","5","15","de","0","1","4","4","0","1"
"2108805",NULL,"0","0","de","1","2","3","0","1","1"
"2108975","3","18","9","de","2","2","3","2","1","1"
"2108996","3","0","0","de","0","3","7","2","0","1"
"2109074","0","0","9","de","9","2","7","2","0","1"
"210909","6","14","21","de","10","3","5","1","2","1.11852"
"2109130",NULL,"0","0","non_dach","0","3","3","1","2","1"
"210921",NULL,"0","0","de","0","3","4","0","2","1"
"2109235","4","0","2","de","6","2","6","4","2","1"
"2109389","4","0","21","de","10","3","6","5","0","1.06081"
"2109410",NULL,"0","0","de","1","3","5","3","0","1"
"2109458",NULL,"0","0","de","1","3","7","4","0","1"
"2109475","0","0","0","de","0","2","3","2","1","1"
"210953","3","0","21","de","6","3","4","2","1","1"
"2109548",NULL,"0","0","de","9","2","4","0","0","1"
"2109596","4","3","8","de","2","2","4","3","0","1"
"2109662","3","0","0","de","0","2","5","5","0","1"
"2109787","0","0","0","at","0","3","5","4","2","0"
"2109798","0","0","1","de","9","2","3","1","2","0"
"2109804","0","0","15","de","9","3","0","0","2","1"
"210983",NULL,"0","0","non_dach","0",NULL,NULL,NULL,"0","2"
"2109860","1","18","10","de","2","2","4","2","2","1.02778"
"2109900","0","9","15","ch","0","3","4","1","0","1"
"2110098","4","9","18","de","3","3","7","1","0","1"
"2110134",NULL,"0","0","de","9","3","7","0","1","1.07143"
"211015",NULL,"0","0","de","1","3","5","1","2","1"
"2110385","4","0","0","de","0","3","5","1","0","1"
"2110420","3","0","10","de","2","3","4","3","0","1"
"2110450","0","0","19","de","2","3","4","1","0","1"
"2110477",NULL,"0","0","de","0","2","6","4","0","0"
"2110544","2","0","0","de","0","1","4","2","2","1"
"211057",NULL,"0","0","non_dach","0","1","0","0","1","0"
"2110618",NULL,"0","0","de","7","3","4","2","1","1.1"
"2110643","0","0","8","ch","0","3","7","2","0","1"
"2110657",NULL,"0","0","de","10","2","3","3","1","1.03"
"2110659",NULL,"0","0","de","2","3","5","2","2","1"
"2110668","0","0","21","de","2","1","4","2","0","1"
"2111201","3","7","8","de","2","2","4","1","0","1"
"2111223","0","0","1","de","9","3","4","1","0","1"
"2111230",NULL,"0","0","de","7","2","3","0","1","1"
"2111254","3","0","0","de","0","2","6","4","2","1"
"2111312","3","15","1","de","7","2","4","3","0","1"
"211135","0","2","14","de","3","3","5","2","0","1"
"2111369",NULL,"0","0","de","1","1","0","0","1","1.17917"
"211140",NULL,"0","0","de","6","3","5","0","2","1"
"2111464","0","0","15","de","5","3","4","1","0","1"
"211156",NULL,"0","0","non_dach","0","3","3","0","1","1.02778"
"2111574","0","0","0","de","0","1","4","3","1","1.66665"
"2111576","5","0","0","de","0","3","7","4","0","1"
"2111615","0","0","0","de","0","3","4","2","0","1.18908"
"2111836","0","0","2","ch","0","3","4","1","2","1"
"2111859","6","0","14","de","2","3","7","5","2","0"
"2112083","3","3","8","de","2","3","6","2","0","1"
"2112163","5","0","8","de","1","3","6","2","2","1"
"2112170","3","14","21","de","6","3","6","3","2","1.2"
"2112204","2","0","0","de","0","2","5","2","0","1.57143"
"2112291","5","0","21","de","10","3","6","6","0","1"
"2112373","3","0","0","de","0","3","4","3","0","1"
"2112468","0","0","21","de","1","1","0","0","0","1"
"2112537","3","14","21","de","2","1","4","4","1","1.18666"
"2112573","3","18","21","ch","0","2","4","3","0","1"
"2112579","3","9","21","de","0","3","5","2","0","1"
"2112608","0","0","15","de","10","1","5","3","0","1"
"2112726","2","0","0","de","0","3","4","2","2","1.3125"
"2112784","0","0","0","de","0","2","7","4","3","1.03205"
"2112801","4","6","9","de","0","3","6","2","0","1.13"
"2112852","3","0","0","de","0","3","5","1","2","1.13492"
"2112905",NULL,"0","0","ch","0","1","3","0","2","1"
"2112914",NULL,"0","0","de","2","3","4","0","1","0"
"2113046","0","0","1","de","0","3","5","2","0","1"
"2113071","3","15","15","de","9","1","0","0","0","1"
"211311","5","0","8","de","9","2","7","5","0","0"
"2113231","4","0","0","de","0","2","6","4","0","1"
"2113507","2","0","0","de","0","1","2","2","0","1"
"2113553","3","3","1","de","9","2","5","2","0","1.36666"
"2113557","0","0","10","de","6","3","5","3","2","1"
"2113564",NULL,"0","0","de","2","3","0","0","0","1.51437"
"2113583",NULL,"0","0","de","0","3","7","3","0","1.02667"
"2113648",NULL,"0","0","de","2","3","4","0","1","2"
"2113656","3","3","8","de","9","3","5","2","0","1.04445"
"2113728","0","0","0","de","0","2","3","1","2","0"
"2113903",NULL,"0","0","de","2","1","0","0","0","1"
"2114051","3","20","5","de","9","2","5","1","0","1"
"2114144","3","3","7","de","9","3","7","2","0","1"
"2114160","0","6","11","de","6","3","4","2","0","1"
"2114209",NULL,"0","0","de","7","1","1","1","0","1"
"2114510","3","14","21","non_dach","0","3","6","2","0","1"
"2114592",NULL,"0","0","de","15","3","6","0","1","1"
"2114694",NULL,"0","0","de","1","1","0","0","0","1"
"2114746","3","0","21","de","6","3","6","5","0","1"
"2114864","3","0","0","de","0","3","4","2","2","0"
"2114881","3","0","0","de","0","3","4","1","1","1"
"2115069","3","9","13","de","1","2","5","2","0","1"
"2115196",NULL,"0","0","de","9","3","7","0","0","1"
"2115233","3","0","9","de","2","3","6","3","2","1.54167"
"2115252","1","0","0","de","0","3","5","2","2","1"
"211526","3","0","7","de","0","3","5","2","0","1"
"2115383","4","0","0","de","0","2","4","4","0","1.22222"
"2115423","3","0","0","de","0","2","5","3","1","1"
"2115546","4","0","0","de","0","2","3","2","0","0"
"2115548","4","0","0","de","0","3","5","3","0","1"
"211564","0","0","0","de","0","3","6","1","0","0"
"2115685",NULL,"0","0","at","0","3","4","0","1","1"
"2115836","0","0","0","de","0","2","4","0","1","1.16327"
"2115856","3","0","9","de","1","3","6","3","2","1"
"2115857","0","0","15","de","10","1","0","0","0","0"
"2115938","3","0","0","de","0","3","5","1","0","0"
"2116085",NULL,"0","0","de","7","3","2","2","1","1"
"2116155","0","6","15","de","9","3","4","1","2","1"
"2116313","5","0","0","de","0","3","6","1","2","1"
"2116523","0","0","0","de","0","1","3","1","0","1"
"2116624","0","3","21","de","0","1","0","0","0","0"
"2116681",NULL,"0","0","de","7","3","4","0","3","1"
"2117089","3","0","9","de","10","3","4","1","1","1"
"2117090","3","14","15","de","2","3","6","1","0","1"
"2117115","0","2","14","de","9","1","2","2","0","0"
"2117330","0","0","22","de","0","1","0","0","0","0"
"2117441","3","0","0","de","0","2","4","2","1","1"
"2117469","4","2","14","de","0","2","4","3","0","1"
"2117483","4","23","8","de","9","3","6","2","0","1"
"2117533","0","0","8","de","4","3","4","1","2","1"
"2117668",NULL,"0","0","de","13","2","5","0","1","1.13378"
"2117688","0","0","0","de","0","2","3","2","0","1"
"211772","4","3","12","ch","0","3","4","2","0","0"
"2117726",NULL,"0","0","de","7","1","0","0","0","1"
"2117780",NULL,"0","0","de","9","1","0","0","0","1"
"2117892","3","6","8","de","1","3","4","1","2","1.75"
"211806","3","0","0","de","0","2","2","1","0","1"
"211816","4","0","0","at","0","3","6","0","0","1"
"2118255","3","0","0","de","0","1","6","4","0","1"
"2118291",NULL,"0","0","de","2","2","3","0","2","1"
"2118372","3","2","21","de","0","3","6","2","0","0"
"2118377","3","0","0","de","0","1","6","6","0","1.33333"
"2118458","3","0","18","de","10","2","4","4","0","1"
"2118460",NULL,"0","0","de","0",NULL,NULL,NULL,"0","2"
"2118515","4","0","0","de","0","2","5","2","2","1"
"211852","0","0","0","de","0","2","6","2","2","1"
"2118581","3","15","8","de","0","3","6","4","0","1"
"2118705","0","0","15","at","0","1","0","0","0","1"
"2118723","0","0","1","de","2","2","4","2","0","1"
"2118738","3","0","0","de","0","3","4","3","0","1"
"2118745","0","0","21","de","6","3","4","1","0","1.19049"
"2118813","3","0","9","de","10","3","7","3","0","1"
"2118815","3","23","8","de","1","2","4","2","0","1"
"2118867","5","0","0","non_dach","0","3","5","5","1","0"
"2118881","3","15","8","de","6","2","4","1","0","0"
"21189",NULL,"0","0","de","14","3","4","0","2","1"
"2118949",NULL,"0","0","ch","0","2","0","0","0","1"
"2118999","2","0","0","de","0","2","2","1","0","1"
"2119040","3","18","9","de","1","3","4","4","2","1"
"2119042","2","0","0","de","0","3","4","3","2","1"
"21191",NULL,"0","0","de","9","1","0","0","0","1"
"2119332",NULL,"0","0","de","1","1","4","0","3","1.07143"
"2119378","0","0","12","de","2","3","4","1","0","1"
"2119457",NULL,"0","0","de","9","1","0","0","1","1"
"21195","4","0","0","ch","0","3","7","2","0","1"
"2119539",NULL,"0","0","de","3","1","0","0","0","0"
"211963","5","0","2","ch","0","2","6","3","2","1"
"2119652","6","0","8","non_dach","0","3","5","4","2","1"
"2119658","4","0","9","de","6","2","5","3","0","1"
"2119663","2","0","0","de","0","2","2","1","1","1.11765"
"2119732","0","0","15","de","8","1","7","7","0","1.11765"
"2119921","0","0","15","de","3","1","0","0","0","1.09524"
"2120137","2","0","0","de","0","3","4","3","1","1"
"2120170","0","0","0","de","0","1","3","2","2","1.14286"
"2120348","2","7","1","de","1","3","4","1","2","1.01333"
"2120415","3","0","8","de","9","3","5","3","2","1"
"2120606","0","0","1","de","0","1","4","2","0","1"
"2120666","3","0","8","de","6","3","7","3","0","1"
"2120706","3","0","0","de","0","3","4","4","2","1"
"2120849",NULL,"0","0","de","1","3","2","0","2","1"
"2120899",NULL,"0","0","de","7","2","4","0","0","1"
"2121039","4","14","21","de","1","3","5","3","0","1"
"2121077","0","17","18","de","2","3","4","1","2","0"
"2121098","0","0","0","de","0","2","5","4","0","1"
"2121199","0","12","16","de","6","1","0","0","0","0"
"2121384",NULL,"0","0","de","9","3","7","0","3","1.01693"
"2121428","6","0","0","de","0","1","6","6","0","1"
"2121508","3","1","23","de","0","1","2","2","0","1.15822"
"2121574","5","0","0","de","0","2","6","2","0","0"
"2121598",NULL,"0","0","de","7","3","4","0","1","0"
"2121613","3","3","17","de","0","2","4","2","0","1.12"
"2121674","3","0","0","de","0","1","4","2","0","1"
"2121732","3","0","0","non_dach","0","3","4","2","0","1.02347"
"2121792","3","0","0","de","0","1","2","2","0","1"
"2121823",NULL,"0","0","de","0","2","5","0","2","1"
"2121976","0","13","15","at","0","1","4","4","0","1"
"2122044","0","0","11","de","6","2","0","0","0","1.03125"
"2122089","3","0","0","de","0","2","7","0","0","1"
"2122173","0","0","15","de","9","2","5","1","0","1"
"2122336","3","2","14","de","1","3","6","1","1","1"
"2122340",NULL,"0","0","de","2","3","4","1","0","2"
"2122354",NULL,"0","0","de","2","2","0","0","2","1.09091"
"2122381","3","0","0","de","0","3","7","3","0","1.33333"
"2122521",NULL,"0","0","at","0",NULL,NULL,NULL,"0","1"
"2122585",NULL,"0","0","de","5","3","6","1","0","1"
"2122599","3","0","0","de","0","3","7","2","2","1.24883"
"2122617","6","0","14","de","2","3","5","5","3","0"
"2122624","3","3","9","de","1","3","7","1","0","1.28571"
"2122699","3","7","18","de","1","2","4","2","0","1"
"2122770","5","0","0","de","0","3","6","2","0","1"
"2122781",NULL,"0","0","de","6","2","2","0","2","1.02778"
"2122858","4","6","9","de","7","3","4","2","0","1"
"212296",NULL,"0","0","de","0","1","2","0","0","1"
"2122969","0","0","15","ch","0","1","0","0","0","1"
"2122982","3","0","0","de","0","3","4","4","2","1"
"2123018","4","0","0","de","0","2","6","2","2","1"
"2123122","0","0","15","ch","0","1","6","6","0","1.125"
"2123138",NULL,"0","0","de","9","2","7","0","0","1"
"21232",NULL,"0","0","de","1","3","4","1","2","1"
"2123215","0","0","15","at","0","2","2","0","0","1.42857"
"2123225","6","9","18","de","6","3","7","3","2","1.06061"
"2123475",NULL,"0","0","ch","0","3","4","0","1","1"
"2123640",NULL,"0","0","de","15","1","4","0","3","1.01875"
"2123647","5","0","0","de","0","3","6","3","3","1.17647"
"2123667",NULL,"0","0","de","2","2","3","0","0","1"
"2123728","3","23","1","ch","0","3","6","1","0","1"
"2123980","3","0","0","de","0","2","6","1","2","1"
"2123984","3","0","0","de","0","3","5","2","0","1"
"2123995","6","0","0","non_dach","0","3","5","0","0","0"
"2124015","1","0","0","de","0","2","5","2","0","1"
"212413",NULL,"0","0","non_dach","0","1","0","0","0","1.21726"
"2124154","0","0","1","non_dach","0","1","0","0","0","1.2"
"2124208","0","8","18","de","2","3","5","5","0","1"
"212423","3","3","5","de","2","1","2","2","0","1"
"2124327","3","0","12","de","7","1","0","0","0","0"
"2124378","3","14","21","de","2","3","6","3","0","1"
"2124405","3","3","8","de","7","2","6","2","0","1"
"2124435","0","0","0","de","0","1","6","5","0","0"
"212454","0","0","17","de","0","1","0","0","3","1.06522"
"2124597",NULL,"0","0","de","10","3","4","2","1","1"
"2124622","0","13","1","de","0","1","0","0","0","0"
"2124846","3","0","21","de","7","1","6","6","0","0"
"2124887","4","0","0","de","0","3","7","3","0","1.04275"
"2124908","0","0","15","de","8","1","1","1","0","1"
"2124917",NULL,"0","0","de","10","1","1","0","0","1"
"2124985","3","2","21","de","9","3","0","0","2","1"
"2125130",NULL,"0","0","de","3","3","4","0","2","1.13333"
"2125203","6","0","0","de","0","3","4","2","2","0"
"2125374","5","19","8","non_dach","0","3","6","3","2","1.125"
"2125528","5","0","21","de","9","1","0","0","0","0"
"2125629",NULL,"0","0","de","3","2","5","0","2","1.125"
"2125660","3","2","14","de","7","3","6","4","2","1.07143"
"2125690",NULL,"0","0","ch","0","1","4","0","0","0"
"2125784","0","0","8","de","4","1","4","4","0","1.29166"
"2125860",NULL,"0","0","de","2","3","3","0","0","1.04464"
"2125905","3","0","0","de","0","3","5","1","1","1"
"212595",NULL,"0","0","de","9","3","3","0","2","1"
"2126205","2","0","0","de","0","2","4","1","2","1"
"2126297","3","0","4","de","10","1","2","2","0","1.03846"
"2126299","6","0","21","de","2","3","6","4","0","1.33416"
"2126332","0","0","0","de","0","3","3","1","2","1"
"2126387","4","0","14","ch","0","3","6","2","0","0"
